@relation observations_20.arff

@attribute THROWS numeric
@attribute DEREFERNCES numeric
@attribute NEW numeric
@attribute STATEMENTS numeric
@attribute INVOCATIONS numeric
@attribute GOTO numeric
@attribute LOCALS numeric
@attribute EQUAL numeric
@attribute IF numeric
@attribute FIELDS_WRITTEN numeric
@attribute FIELDS numeric
@attribute ASSIGNMENTS numeric
@attribute class {hot,cold}

@data
0,5,0,19,6,5,30,3,5,1,3,11,hot
0,3,0,8,1,2,9,0,1,0,0,2,hot
0,3,0,7,2,1,10,0,1,0,0,2,hot
0,3,0,6,2,0,10,0,0,0,1,3,hot
0,9,0,18,1,3,29,0,2,0,4,11,hot
0,4,0,8,0,1,9,0,1,0,1,3,hot
0,3,4,56,34,8,103,2,6,0,1,33,cold
0,3,4,55,33,8,99,2,6,0,1,33,cold
0,3,4,48,30,5,86,1,4,0,1,29,cold
0,3,3,35,20,4,63,1,3,0,1,20,hot
0,3,3,28,17,1,50,0,1,0,1,16,hot
0,5,0,14,8,0,30,0,0,0,0,7,hot
0,5,0,7,1,0,10,0,0,0,2,2,hot
0,6,0,25,18,0,46,0,0,0,4,8,hot
0,4,0,7,1,1,9,0,1,0,1,2,hot
0,4,0,9,2,2,12,0,2,0,1,3,hot
0,4,1,26,11,6,43,1,5,0,1,14,hot
0,4,1,24,9,6,39,1,5,0,1,13,hot
0,4,1,16,5,3,24,0,3,0,1,8,hot
0,5,0,12,4,2,16,2,2,0,3,4,hot
0,4,0,10,3,2,12,2,2,0,2,3,hot
0,3,0,7,2,1,7,1,1,0,1,1,hot
0,3,1,17,8,3,22,2,2,0,1,6,hot
0,3,1,12,5,1,15,1,1,0,1,4,hot
0,2,4,33,22,2,52,0,1,0,0,19,hot
0,2,4,30,20,1,47,0,1,0,0,17,hot
0,9,3,66,27,14,110,8,10,0,4,37,cold
0,7,3,53,21,12,84,7,9,0,2,27,cold
0,12,3,78,30,18,131,11,13,0,6,45,cold
0,10,3,65,24,16,105,10,12,0,4,35,cold
0,9,3,66,26,15,110,9,11,0,4,38,cold
0,7,3,53,20,13,84,8,10,0,2,28,cold
0,10,3,73,29,17,120,10,12,0,5,41,cold
0,8,3,60,23,15,94,9,11,0,3,31,cold
0,7,3,61,25,14,99,8,10,0,3,34,cold
0,5,3,48,19,12,73,7,9,0,1,24,cold
0,6,3,54,23,11,89,6,8,0,2,30,cold
0,4,3,41,17,9,63,5,7,0,0,20,cold
0,6,3,47,21,8,78,5,6,0,2,26,cold
0,4,3,34,15,6,52,4,5,0,0,16,cold
0,9,3,65,26,14,108,8,10,0,4,37,cold
0,7,3,52,20,12,82,7,9,0,2,27,cold
0,12,3,77,29,18,129,11,13,0,6,45,cold
0,10,3,64,23,16,103,10,12,0,4,35,cold
0,9,3,65,25,15,108,9,11,0,4,38,cold
0,7,3,52,19,13,82,8,10,0,2,28,cold
0,10,3,72,28,17,118,10,12,0,5,41,cold
0,8,3,59,22,15,92,9,11,0,3,31,cold
0,7,3,60,24,14,97,8,10,0,3,34,cold
0,5,3,47,18,12,71,7,9,0,1,24,cold
0,6,3,53,22,11,87,6,8,0,2,30,cold
0,4,3,40,16,9,61,5,7,0,0,20,cold
0,6,3,46,20,8,76,5,6,0,2,26,cold
0,4,3,33,14,6,50,4,5,0,0,16,cold
0,9,2,55,21,11,90,6,8,0,4,31,cold
0,7,2,42,15,9,64,5,7,0,2,21,cold
0,12,2,67,24,15,111,9,11,0,6,39,cold
0,10,2,54,18,13,85,8,10,0,4,29,cold
0,9,2,55,20,12,90,7,9,0,4,32,cold
0,7,2,42,14,10,64,6,8,0,2,22,cold
0,10,2,62,23,14,100,8,10,0,5,35,cold
0,8,2,49,17,12,74,7,9,0,3,25,cold
0,7,2,50,19,11,79,6,8,0,3,28,cold
0,5,2,37,13,9,53,5,7,0,1,18,cold
0,6,2,43,17,8,69,4,6,0,2,24,cold
0,4,2,30,11,6,43,3,5,0,0,14,cold
0,6,2,36,15,5,58,3,4,0,2,20,cold
0,4,2,23,9,3,32,2,3,0,0,10,hot
0,3,0,6,1,1,7,0,1,0,0,1,hot
0,3,1,29,10,8,42,2,7,0,0,14,hot
0,3,1,28,9,8,41,2,7,0,0,14,hot
0,3,1,24,7,7,35,1,6,0,0,11,hot
0,3,1,28,10,7,41,2,6,0,0,14,hot
0,3,1,27,9,7,40,2,6,0,0,14,hot
0,3,1,22,7,5,33,0,4,0,0,11,hot
0,3,1,14,4,2,19,0,2,0,0,7,hot
0,6,2,53,30,9,100,2,7,0,2,33,cold
0,6,2,54,31,9,103,3,8,0,2,34,cold
0,6,2,53,30,9,100,3,8,0,2,34,cold
0,6,2,44,26,5,83,1,5,0,2,29,cold
0,4,1,43,23,9,80,2,7,0,0,25,cold
0,4,1,44,24,9,83,3,8,0,0,26,cold
0,4,1,43,23,9,80,3,8,0,0,26,cold
0,4,1,34,19,5,63,1,5,0,0,21,hot
0,6,2,52,30,9,99,2,7,0,2,32,cold
0,6,2,53,31,9,102,3,8,0,2,33,cold
0,6,2,52,30,9,99,3,8,0,2,33,cold
0,6,2,43,26,5,82,1,5,0,2,28,cold
0,4,1,42,23,9,79,2,7,0,0,24,cold
0,4,1,43,24,9,82,3,8,0,0,25,cold
0,4,1,42,23,9,79,3,8,0,0,25,cold
0,4,1,33,19,5,62,1,5,0,0,20,hot
0,6,2,52,30,9,99,2,7,0,2,32,cold
0,6,2,53,31,9,102,3,8,0,2,33,cold
0,6,2,52,30,9,99,3,8,0,2,33,cold
0,6,2,43,26,5,82,1,5,0,2,28,cold
0,4,1,42,23,9,79,2,7,0,0,24,cold
0,4,1,43,24,9,82,3,8,0,0,25,cold
0,4,1,42,23,9,79,3,8,0,0,25,cold
0,4,1,33,19,5,62,1,5,0,0,20,hot
0,6,2,51,30,9,98,2,7,0,2,31,cold
0,6,2,52,31,9,101,3,8,0,2,32,cold
0,6,2,51,30,9,98,3,8,0,2,32,cold
0,6,2,42,26,5,81,1,5,0,2,27,cold
0,4,1,41,23,9,78,2,7,0,0,23,cold
0,4,1,42,24,9,81,3,8,0,0,24,cold
0,4,1,41,23,9,78,3,8,0,0,24,cold
0,4,1,32,19,5,61,1,5,0,0,19,hot
0,6,2,52,30,9,99,2,7,0,2,32,cold
0,6,2,53,31,9,102,3,8,0,2,33,cold
0,6,2,52,30,9,99,3,8,0,2,33,cold
0,6,2,43,26,5,82,1,5,0,2,28,cold
0,4,1,42,23,9,79,2,7,0,0,24,cold
0,4,1,43,24,9,82,3,8,0,0,25,cold
0,4,1,42,23,9,79,3,8,0,0,25,cold
0,4,1,33,19,5,62,1,5,0,0,20,hot
0,6,2,51,30,9,98,2,7,0,2,31,cold
0,6,2,52,31,9,101,3,8,0,2,32,cold
0,6,2,51,30,9,98,3,8,0,2,32,cold
0,6,2,42,26,5,81,1,5,0,2,27,cold
0,4,1,41,23,9,78,2,7,0,0,23,cold
0,4,1,42,24,9,81,3,8,0,0,24,cold
0,4,1,41,23,9,78,3,8,0,0,24,cold
0,4,1,32,19,5,61,1,5,0,0,19,hot
0,6,2,51,30,9,98,2,7,0,2,31,cold
0,6,2,52,31,9,101,3,8,0,2,32,cold
0,6,2,51,30,9,98,3,8,0,2,32,cold
0,6,2,42,26,5,81,1,5,0,2,27,cold
0,4,1,41,23,9,78,2,7,0,0,23,cold
0,4,1,42,24,9,81,3,8,0,0,24,cold
0,4,1,41,23,9,78,3,8,0,0,24,cold
0,4,1,32,19,5,61,1,5,0,0,19,hot
0,6,2,50,30,9,97,2,7,0,2,30,cold
0,6,2,51,31,9,100,3,8,0,2,31,cold
0,6,2,50,30,9,97,3,8,0,2,31,cold
0,6,2,41,26,5,80,1,5,0,2,26,cold
0,4,1,40,23,9,77,2,7,0,0,22,cold
0,4,1,41,24,9,80,3,8,0,0,23,cold
0,4,1,40,23,9,77,3,8,0,0,23,cold
0,4,1,31,19,5,60,1,5,0,0,18,hot
0,3,0,6,2,0,9,0,0,0,0,2,hot
0,2,0,7,1,2,7,1,1,0,0,2,hot
0,2,0,6,1,1,7,1,1,0,0,2,hot
0,4,2,37,24,4,67,1,3,0,0,22,hot
0,4,1,24,12,4,36,1,3,0,0,12,hot
0,4,1,17,9,1,23,0,1,0,0,8,hot
0,3,0,33,15,8,56,2,6,0,0,20,cold
0,3,0,30,12,8,49,2,6,0,0,18,cold
0,3,0,21,8,5,33,1,4,0,0,12,hot
0,3,0,17,6,4,26,1,3,0,0,9,hot
0,3,0,8,2,1,10,0,1,0,0,3,hot
0,5,0,7,0,1,7,0,1,0,1,1,hot
0,6,12,106,79,4,192,1,2,0,2,74,hot
0,6,13,109,83,3,200,1,2,0,2,77,hot
0,1,0,4,0,1,3,0,0,0,0,1,hot
0,1,0,6,2,1,5,0,0,0,0,1,hot
0,1,0,4,0,1,3,0,0,0,0,1,hot
1,1,0,5,1,1,5,0,0,0,0,1,hot
1,1,0,3,0,0,4,0,0,0,0,1,hot
0,3,1,12,7,0,20,0,0,0,0,6,hot
0,4,1,12,6,0,18,0,0,0,0,5,hot
0,7,0,9,0,1,9,0,1,0,1,1,hot
0,8,7,101,80,2,183,0,1,0,2,28,hot
0,1,0,4,1,0,4,0,0,0,0,1,hot
0,3,0,27,14,6,49,2,4,0,0,16,cold
0,3,0,30,15,7,54,3,5,0,0,18,cold
0,3,0,29,15,6,56,3,5,0,0,18,cold
0,3,0,15,5,4,23,1,3,0,0,7,hot
0,3,0,8,2,1,10,0,1,0,0,3,hot
0,3,0,7,3,0,12,0,0,0,1,4,hot
0,3,0,4,0,0,6,0,0,0,2,2,hot
0,3,0,9,1,3,11,1,2,0,2,4,hot
0,3,0,8,1,2,11,1,2,0,2,4,hot
0,2,0,6,0,2,6,1,1,0,1,2,hot
0,3,0,7,3,0,8,0,0,0,1,1,hot
0,1,0,3,1,0,2,0,0,0,0,0,hot
0,5,0,10,4,0,8,0,0,5,5,9,hot
0,1,0,3,1,0,2,0,0,0,0,0,hot
0,0,0,1,0,0,0,0,0,0,0,0,hot
0,3,0,7,3,0,6,0,0,3,3,6,hot
0,7,1,25,9,3,43,0,2,2,3,16,hot
0,4,0,10,2,1,14,0,1,1,1,4,hot
0,1,0,2,0,0,2,0,0,0,1,1,hot
0,2,0,3,0,0,2,0,0,1,1,1,hot
0,1,0,2,0,0,0,0,0,1,1,1,hot
0,3,0,5,1,0,6,0,0,0,0,0,hot
0,0,0,1,0,0,0,0,0,0,0,0,hot
0,0,6,49,40,0,88,0,0,0,0,38,hot
0,1,0,5,2,0,7,0,0,0,0,3,hot
0,1,0,3,1,0,2,0,0,0,0,0,hot
0,5,0,7,1,0,9,0,0,1,1,1,hot
0,0,0,1,0,0,0,0,0,0,0,0,hot
0,8,1,18,7,1,21,1,1,3,7,12,hot
0,7,1,15,5,1,17,1,1,3,6,10,hot
0,1,0,5,3,0,4,0,0,0,1,2,hot
0,3,0,5,1,0,7,0,0,0,2,2,hot
0,6,0,8,1,0,12,0,0,1,4,4,hot
0,3,0,4,0,0,0,0,0,3,3,3,hot
0,0,0,1,0,0,0,0,0,0,0,0,hot
0,1,0,3,1,0,2,0,0,0,0,0,hot
0,9,0,13,1,0,22,0,0,2,4,8,hot
0,1,0,6,3,1,4,0,0,0,0,0,hot
0,1,0,5,2,0,6,0,0,0,0,2,hot
0,8,3,20,2,4,27,0,2,2,6,14,hot
0,4,2,10,0,2,12,0,1,2,4,7,hot
1,1,1,6,2,0,7,0,0,0,0,2,hot
0,14,3,69,18,16,108,3,11,0,11,40,cold
0,14,3,68,18,15,108,3,11,0,11,40,cold
0,12,3,64,17,14,99,2,10,0,10,37,cold
0,12,3,59,15,13,89,1,9,0,10,34,cold
0,10,3,51,14,10,77,0,7,0,8,29,cold
0,9,3,44,14,7,67,0,5,0,7,25,cold
0,11,3,61,17,14,93,3,10,0,9,35,cold
0,11,3,60,17,13,93,3,10,0,9,35,cold
0,9,3,56,16,12,84,2,9,0,8,32,cold
0,9,3,51,14,11,74,1,8,0,8,29,cold
0,7,3,43,13,8,62,0,6,0,6,24,cold
0,6,3,36,13,5,52,0,4,0,5,20,cold
0,10,3,52,15,11,81,3,8,0,8,31,cold
0,10,3,51,15,10,81,3,8,0,8,31,cold
0,8,3,47,14,9,72,2,7,0,7,28,cold
0,8,3,42,12,8,62,1,6,0,7,25,cold
0,6,3,34,11,5,50,0,4,0,5,20,cold
0,5,3,27,11,2,40,0,2,0,4,16,hot
0,1,0,2,0,0,0,0,0,1,1,1,hot
0,12,0,22,5,0,37,0,0,5,6,14,hot
0,2,0,6,0,2,6,0,1,0,1,2,hot
0,2,0,5,0,1,6,0,1,0,1,2,hot
0,5,1,10,2,1,13,0,1,1,3,4,hot
0,4,0,7,1,1,9,0,1,0,2,2,hot
0,1,0,3,1,0,2,0,0,0,0,0,hot
0,1,0,3,1,0,4,0,0,0,0,1,hot
0,1,0,3,0,0,3,0,0,0,0,1,hot
0,1,0,3,1,0,2,0,0,0,0,0,hot
0,2,1,4,0,0,5,0,0,0,1,2,hot
0,1,0,3,1,0,4,0,0,0,0,1,hot
0,1,0,3,1,0,2,0,0,0,0,0,hot
0,1,0,2,0,0,2,0,0,0,1,1,hot
0,2,0,3,0,0,2,0,0,1,1,1,hot
0,1,0,4,1,0,6,0,0,0,1,3,hot
0,2,0,4,1,0,4,0,0,0,1,1,hot
0,2,0,3,0,0,2,0,0,1,1,1,hot
0,1,0,2,0,0,2,0,0,0,1,1,hot
0,2,0,3,0,0,2,0,0,1,1,1,hot
0,1,0,2,0,0,2,0,0,0,1,1,hot
0,2,0,3,0,0,2,0,0,1,1,1,hot
0,1,0,2,0,0,2,0,0,0,1,1,hot
0,3,2,25,15,2,44,1,1,0,2,19,hot
0,3,2,23,13,2,39,1,1,0,2,17,hot
0,1,0,5,1,0,6,0,0,0,0,2,hot
0,2,0,3,0,0,2,0,0,1,1,1,hot
0,1,0,2,0,0,2,0,0,0,1,1,hot
0,1,0,2,0,0,2,0,0,0,1,1,hot
0,1,1,7,4,0,11,0,0,0,1,5,hot
0,1,0,2,0,0,2,0,0,0,1,1,hot
0,2,0,3,0,0,2,0,0,1,1,1,hot
0,2,0,4,1,0,2,0,0,1,2,2,hot
0,10,4,25,10,0,28,0,0,8,10,20,hot
0,0,0,1,0,0,0,0,0,0,0,0,hot
0,1,0,7,1,3,6,0,2,0,1,2,hot
0,1,0,3,0,1,2,0,1,0,1,1,hot
0,0,0,2,1,0,0,0,0,0,0,0,hot
0,1,0,3,1,0,1,0,0,0,0,0,hot
0,3,0,5,1,0,6,0,0,0,0,0,hot
0,0,0,2,1,0,0,0,0,0,0,0,hot
0,1,0,3,1,0,2,0,0,0,0,0,hot
0,1,0,3,1,0,2,0,0,0,0,0,hot
0,13,0,29,6,6,37,0,3,0,6,9,hot
0,13,0,28,6,5,38,0,3,0,6,9,hot
0,13,0,28,6,5,38,0,3,0,6,9,hot
0,13,0,27,6,4,39,0,3,0,6,9,hot
0,13,0,28,6,5,38,0,3,0,6,9,hot
0,13,0,27,6,4,39,0,3,0,6,9,hot
0,13,0,27,6,4,39,0,3,0,6,9,hot
0,13,0,26,6,3,40,0,3,0,6,9,hot
0,5,0,7,1,0,12,0,0,0,0,0,hot
0,3,0,5,1,0,8,0,0,0,0,0,hot
0,1,1,7,4,0,11,0,0,0,0,4,hot
0,12,8,131,110,0,70,0,0,10,12,41,cold
0,2,5,42,14,8,56,4,4,0,1,21,cold
0,3,7,52,21,8,75,5,5,0,2,29,cold
0,3,7,51,21,8,73,5,5,0,2,28,cold
0,2,3,26,9,5,35,3,3,0,1,12,hot
0,3,7,52,21,8,75,5,5,0,2,29,cold
0,4,9,62,28,8,94,6,6,0,3,37,cold
0,4,9,61,28,8,92,6,6,0,3,36,cold
0,3,5,36,16,5,54,4,4,0,2,20,cold
0,3,7,51,21,8,73,5,5,0,2,28,cold
0,4,9,61,28,8,92,6,6,0,3,36,cold
0,4,9,60,28,8,90,6,6,0,3,35,cold
0,3,5,35,16,5,52,4,4,0,2,19,cold
0,1,1,6,1,1,7,1,1,0,0,2,hot
1,1,2,11,6,0,18,0,0,0,0,7,hot
1,1,0,4,1,0,5,0,0,0,0,1,hot
1,1,2,11,6,0,18,0,0,0,0,7,hot
1,1,0,4,1,0,5,0,0,0,0,1,hot
0,5,0,10,3,1,14,0,1,0,2,3,hot
0,4,0,7,1,1,8,0,1,0,1,2,hot
0,5,0,10,3,1,14,0,1,0,2,3,hot
0,4,0,7,1,1,8,0,1,0,1,2,hot
0,2,2,23,15,1,37,0,0,0,1,16,hot
0,1,0,7,3,1,9,0,0,0,0,3,hot
0,1,0,6,3,0,9,0,0,0,0,3,hot
0,6,2,100,77,8,179,3,5,0,1,36,cold
0,6,2,99,77,7,178,3,5,0,1,36,cold
0,6,2,99,77,7,178,3,5,0,1,36,cold
0,6,2,98,77,6,177,3,5,0,1,36,cold
0,6,2,99,77,7,179,3,5,0,1,36,cold
0,6,2,98,77,6,178,3,5,0,1,36,cold
0,6,2,98,77,6,178,3,5,0,1,36,cold
0,6,2,97,77,5,177,3,5,0,1,36,cold
0,6,2,97,76,6,176,3,4,0,1,35,cold
0,6,2,96,76,5,175,3,4,0,1,35,cold
0,6,2,96,76,5,175,3,4,0,1,35,cold
0,6,2,95,76,4,174,3,4,0,1,35,cold
0,6,2,98,75,8,177,3,5,0,1,35,cold
0,6,2,97,75,7,176,3,5,0,1,35,cold
0,6,2,97,75,7,176,3,5,0,1,35,cold
0,6,2,96,75,6,175,3,5,0,1,35,cold
0,6,2,97,75,7,177,3,5,0,1,35,cold
0,6,2,96,75,6,176,3,5,0,1,35,cold
0,6,2,96,75,6,176,3,5,0,1,35,cold
0,6,2,95,75,5,175,3,5,0,1,35,cold
0,6,2,95,74,6,174,3,4,0,1,34,cold
0,6,2,94,74,5,173,3,4,0,1,34,cold
0,6,2,94,74,5,173,3,4,0,1,34,cold
0,6,2,93,74,4,172,3,4,0,1,34,cold
0,14,1,24,7,1,30,0,1,11,11,16,hot
0,13,1,23,7,1,29,0,1,10,10,15,hot
0,2,0,3,0,0,2,0,0,1,1,1,hot
0,3,0,10,4,2,10,2,2,0,2,3,hot
0,3,0,9,3,2,9,2,2,0,2,3,hot
0,3,0,9,3,2,10,2,2,0,2,3,hot
0,3,0,8,2,2,9,2,2,0,2,3,hot
1,2,1,8,3,1,9,0,1,0,1,3,hot
0,6,0,25,12,5,41,3,5,0,5,14,cold
0,24,8,70,30,6,127,3,6,7,21,56,cold
0,23,7,60,22,6,109,3,6,7,20,49,cold
0,6,0,23,10,5,36,3,5,0,5,12,hot
0,24,8,68,28,6,122,3,6,7,21,54,cold
0,23,7,58,20,6,104,3,6,7,20,47,cold
0,5,0,18,7,4,26,2,4,0,4,9,hot
0,23,8,63,25,5,112,2,5,7,20,51,cold
0,22,7,53,17,5,94,2,5,7,19,44,cold
0,5,0,23,11,5,38,3,5,0,4,13,hot
0,23,8,68,29,6,124,3,6,7,20,55,cold
0,22,7,58,21,6,106,3,6,7,19,48,cold
0,5,0,21,9,5,33,3,5,0,4,11,hot
0,23,8,66,27,6,119,3,6,7,20,53,cold
0,22,7,56,19,6,101,3,6,7,19,46,cold
0,4,0,16,6,4,23,2,4,0,3,8,hot
0,22,8,61,24,5,109,2,5,7,19,50,cold
0,21,7,51,16,5,91,2,5,7,18,43,cold
1,1,1,5,1,0,7,0,0,0,0,2,hot
0,6,2,23,10,2,41,2,2,0,1,15,hot
0,6,2,20,7,2,34,2,2,0,1,13,hot
0,6,2,16,4,1,26,1,1,0,1,10,hot
1,2,2,12,6,0,21,0,0,0,1,8,hot
0,2,1,6,1,0,10,0,0,0,1,4,hot
1,1,1,5,1,0,7,0,0,0,0,2,hot
0,2,1,6,1,1,6,0,0,0,1,2,hot
1,1,1,5,1,0,7,0,0,0,0,2,hot
0,2,1,6,1,1,6,0,0,0,1,2,hot
1,1,1,5,1,0,7,0,0,0,0,2,hot
0,2,1,6,1,1,6,0,0,0,1,2,hot
1,1,1,5,1,0,7,0,0,0,0,2,hot
0,2,1,6,1,1,6,0,0,0,1,2,hot
1,1,1,5,1,0,7,0,0,0,0,2,hot
0,2,3,32,18,3,58,0,2,0,0,23,hot
0,1,2,20,12,1,36,0,1,0,0,15,hot
0,1,0,8,3,2,10,1,1,0,0,4,hot
0,1,0,11,4,3,14,2,2,0,0,6,hot
0,1,0,14,6,4,19,3,3,0,0,8,hot
1,1,2,20,12,3,32,3,3,0,0,13,hot
0,2,0,5,1,1,3,0,0,0,0,0,hot
0,1,0,3,0,0,3,0,0,0,0,1,hot
0,6,0,13,1,2,13,0,1,1,6,7,hot
0,3,0,9,0,2,9,0,1,0,3,4,hot
1,1,0,4,0,0,5,0,0,0,0,1,hot
0,1,0,3,1,0,1,0,0,0,0,0,hot
0,3,1,6,1,0,3,0,0,3,3,4,hot
0,6,0,8,1,0,12,0,0,0,0,0,hot
0,6,0,16,6,3,22,0,3,0,2,6,hot
0,6,0,14,4,3,20,0,3,0,2,5,hot
0,6,0,13,3,3,15,0,3,0,2,4,hot
0,6,0,11,1,3,13,0,3,0,2,3,hot
0,5,0,11,3,2,12,0,2,0,1,3,hot
0,5,0,9,1,2,10,0,2,0,1,2,hot
0,0,0,1,0,0,0,0,0,0,0,0,hot
0,0,0,2,1,0,0,0,0,0,0,0,hot
0,1,0,3,1,0,1,0,0,0,0,0,hot
0,1,0,3,1,0,1,0,0,0,0,0,hot
0,3,0,5,1,0,6,0,0,0,0,0,hot
0,9,0,14,3,0,15,0,0,8,8,10,hot
0,15,0,21,3,0,27,0,0,12,12,15,hot
0,10,0,13,2,0,13,0,0,8,8,8,hot
0,16,0,20,2,0,25,0,0,12,12,13,hot
0,18,0,31,0,6,57,1,4,2,14,23,cold
0,16,0,27,0,6,47,1,4,2,12,19,cold
0,19,0,32,0,5,62,1,4,2,15,25,cold
0,17,0,28,0,5,52,1,4,2,13,21,cold
0,19,0,32,0,5,62,1,4,2,15,25,cold
0,17,0,28,0,5,52,1,4,2,13,21,cold
0,20,0,33,0,4,67,1,4,2,16,27,cold
0,18,0,29,0,4,57,1,4,2,14,23,cold
0,18,0,30,0,6,55,1,4,2,14,22,cold
0,16,0,26,0,6,45,1,4,2,12,18,cold
0,19,0,31,0,5,60,1,4,2,15,24,cold
0,17,0,27,0,5,50,1,4,2,13,20,cold
0,19,0,31,0,5,60,1,4,2,15,24,cold
0,17,0,27,0,5,50,1,4,2,13,20,cold
0,20,0,32,0,4,65,1,4,2,16,26,cold
0,18,0,28,0,4,55,1,4,2,14,22,cold
0,8,1,34,2,4,60,0,3,4,5,27,hot
0,6,1,19,2,2,26,0,2,4,4,14,hot
0,8,1,33,2,4,58,0,3,4,5,26,hot
0,6,1,18,2,2,24,0,2,4,4,13,hot
0,0,1,4,1,0,5,0,0,0,0,2,hot
0,2,0,5,2,0,4,0,0,0,1,1,hot
0,18,3,42,14,4,63,1,3,8,15,32,cold
0,16,2,35,13,2,53,1,2,8,14,28,cold
0,15,1,31,13,1,48,1,1,7,13,25,cold
0,2,0,4,0,1,4,0,1,0,0,0,hot
0,2,0,8,2,3,11,2,3,0,0,2,hot
0,4,0,13,2,4,21,3,4,0,2,6,hot
0,6,0,16,2,5,27,4,5,0,4,8,hot
0,8,0,19,2,6,33,5,6,0,6,10,hot
0,11,0,26,3,9,44,6,8,0,9,14,cold
0,11,0,25,3,8,44,6,8,0,9,14,hot
0,10,0,23,2,8,39,7,8,0,8,12,hot
0,10,0,23,2,8,39,7,8,0,8,12,hot
0,2,0,5,0,2,5,1,2,0,0,0,hot
0,7,0,20,1,2,39,1,1,0,6,16,hot
0,6,0,18,0,1,36,1,1,0,5,15,hot
0,1,1,4,1,0,3,0,0,1,1,2,hot
0,1,1,11,6,1,15,0,0,0,0,4,hot
0,1,0,6,3,0,9,0,0,0,0,2,hot
0,3,0,7,0,2,8,0,1,0,0,2,hot
0,3,0,6,0,1,8,0,1,0,0,2,hot
0,4,0,12,0,4,18,1,3,0,0,5,hot
0,4,0,11,0,3,18,1,3,0,0,5,hot
0,3,0,9,0,2,14,1,2,0,0,4,hot
0,3,0,7,0,1,10,0,1,0,0,3,hot
0,10,2,30,15,2,52,0,1,1,4,20,cold
0,8,1,26,14,2,45,0,1,0,2,17,hot
0,3,0,9,4,0,11,0,0,0,2,4,hot
0,3,4,20,9,1,26,0,0,0,0,7,hot
0,4,1,16,9,0,24,0,0,1,3,11,hot
0,3,3,23,12,1,30,0,0,0,2,8,hot
0,4,1,16,9,0,24,0,0,1,3,11,hot
0,5,0,15,4,4,18,1,2,1,3,6,hot
0,4,0,13,3,4,17,1,2,0,2,5,hot
0,5,0,18,6,4,24,2,3,1,3,8,hot
0,4,0,16,5,4,23,2,3,0,2,7,hot
0,3,0,14,4,4,16,2,3,1,1,6,hot
0,2,0,12,3,4,15,2,3,0,0,5,hot
0,4,1,16,9,0,24,0,0,1,3,11,hot
0,2,1,6,2,0,6,0,0,1,1,2,hot
0,2,0,5,2,0,7,0,0,0,0,2,hot
0,12,5,40,21,1,69,0,0,5,10,30,cold
0,1,0,4,1,0,4,0,0,0,0,1,hot
0,3,0,7,2,0,10,0,0,0,1,2,hot
0,3,0,12,1,3,18,0,2,0,0,5,hot
0,2,0,6,0,1,7,0,1,0,0,2,hot
0,5,0,14,1,3,23,0,2,0,0,5,hot
0,4,0,8,0,1,11,0,1,0,0,2,hot
0,7,0,15,4,3,18,2,2,1,6,6,hot
0,6,0,13,3,3,15,2,2,1,5,5,hot
0,4,0,10,2,3,11,2,2,0,3,3,hot
0,3,0,8,1,3,8,2,2,0,2,2,hot
0,1,0,4,1,0,4,0,0,0,0,1,hot
0,8,1,22,11,1,36,0,0,0,6,12,hot
0,5,1,18,10,0,32,0,0,0,4,11,hot
0,3,1,11,6,0,19,0,0,0,2,7,hot
0,4,1,14,8,0,23,0,0,0,2,9,hot
0,2,0,3,0,0,4,0,0,0,1,1,hot
0,3,1,12,7,0,22,0,0,0,2,9,hot
0,1,0,2,0,0,0,0,0,1,1,1,hot
0,1,0,3,1,0,2,0,0,0,0,0,hot
0,2,4,37,22,3,63,0,2,0,0,24,hot
0,2,3,26,16,1,44,0,1,0,0,17,hot
0,2,3,35,17,6,54,0,4,0,0,18,cold
0,2,3,31,16,4,49,0,3,0,0,17,hot
0,2,2,24,11,4,35,0,3,0,0,11,hot
0,2,2,20,10,2,30,0,2,0,0,10,hot
0,8,4,25,10,0,36,0,0,4,8,20,hot
0,9,4,51,11,9,92,0,6,1,2,32,cold
0,5,2,24,3,7,33,0,5,1,1,10,hot
0,5,2,19,3,4,26,0,3,1,1,8,hot
0,5,2,14,3,1,19,0,1,1,1,6,hot
0,4,1,21,0,9,27,0,6,0,0,10,hot
0,1,1,15,0,7,15,0,5,0,0,6,hot
0,1,1,10,0,4,10,0,3,0,0,4,hot
0,1,1,5,0,1,5,0,1,0,0,2,hot
0,1,1,4,1,0,5,0,0,0,0,1,hot
0,1,1,8,5,0,13,0,0,0,0,5,hot
0,2,1,10,6,0,17,0,0,0,0,6,hot
0,5,1,20,13,0,39,0,0,0,0,16,hot
0,3,1,13,0,5,15,0,3,0,1,6,hot
0,1,1,8,0,3,8,0,2,0,0,3,hot
0,3,0,12,0,4,16,0,3,0,1,6,hot
0,1,0,7,0,2,9,0,2,0,0,3,hot
0,3,4,11,3,0,14,0,0,0,0,7,hot
0,5,0,14,1,3,26,0,2,0,0,8,hot
0,2,0,6,0,1,8,0,1,0,0,2,hot
0,3,0,6,1,1,6,1,1,0,2,2,hot
0,2,0,4,0,1,3,1,1,0,1,1,hot
0,3,0,16,0,3,28,0,2,0,0,10,hot
0,2,0,7,0,1,10,0,1,0,0,3,hot
0,7,0,24,0,6,40,0,4,0,0,14,hot
0,4,0,14,0,4,18,0,3,0,0,6,hot
